code,company,date,text
V,Visa Inc Class A,2014-08-18,U.S. stocks jump on ebbing Ukraine tensions; Dow rise 1.06%
V,Visa Inc Class A,2014-08-15,U.S. stocks mixed on fresh Ukraine tensions; Dow falls 0.30%
V,Visa Inc Class A,2014-07-25,Wall St. closes lower on Amazon  Visa; S&P's weekly gain erased
V,Visa Inc Class A,2014-07-25,U.S. stocks drop on Amazon  Visa earnings; Dow falls 0.72%
V,Visa Inc Class A,2014-07-25,U.S. stocks open lower after upbeat data; Dow Jones down 0.66%
V,Visa Inc Class A,2014-07-25,U.S. futures edge lower on Fed speculation; Dow Jones down 0.14%
V,Visa Inc Class A,2014-09-17,U.S. stocks rise on Fed language; Dow rises 0.15%  breaks record 
V,Visa Inc Class A,2014-09-16,Microsoft boosts dividend 11 percent  adds new directors
V,Visa Inc Class A,2014-09-16,U.S. stocks rally on China stimulus  Fed outlook; Dow rises 0.59% 
V,Visa Inc Class A,2014-09-15,Mobile banking firm Monitise posts bigger loss
V,Visa Inc Class A,2014-09-11,U.S. stocks mixed on Fed outlook  Ukraine concerns; Dow slides 0.12% 
V,Visa Inc Class A,2014-09-10,U.S. stocks rise on coattails of tech rally; Dow gains 0.32% 
V,Visa Inc Class A,2014-09-10,MasterCard's cross-border card fees in the dock on Thursday 
V,Visa Inc Class A,2014-09-10,Apple Pay's Big Pay Off
V,Visa Inc Class A,2014-09-09,Apple counts down to launch of smartwatch  bigger iPhone
V,Visa Inc Class A,2014-09-08,Showtime for Apple: Big phones  smart watches and high expectations
V,Visa Inc Class A,2014-10-29,Visa sees mobile payment as big growth driver
V,Visa Inc Class A,2014-10-29,Wall St. ends with modest decline after Fed
V,Visa Inc Class A,2014-10-28,Apple CEO fires back as retailers block Pay
V,Visa Inc Class A,2014-10-24,U.S. stocks rise on earnings  shrug off data  Ebola fears; Dow up 0.76% 
V,Visa Inc Class A,2014-10-23,Gemalto reaffirms goals after third-quarter sales rise
V,Visa Inc Class A,2014-10-17,Obama signs order to tighten security for federal credit cards
V,Visa Inc Class A,2014-10-13,U.S. stocks plunge on earnings uncertainty; Dow drops 1.35% 
V,Visa Inc Class A,2014-09-30,U.S. stocks fall in end-of-quarter selloff; Dow declines 0.17% 
V,Visa Inc Class A,2014-09-22,Alibaba IPO: The Gift The Keeps On Giving 
V,Visa Inc Class A,2014-09-19,Rivals dash to support Apple Pay for fear of losing out
V,Visa Inc Class A,2014-11-14,U.S. stocks mixed on healthcare losses  oil supports; Dow slides 0.10% 
V,Visa Inc Class A,2014-11-12,U.S. stocks dip on soft European data; Dow down 0.02% 
V,Visa Inc Class A,2014-11-10,U.S. stocks rise on earnings  healthcare rally; Dow up 0.23% 
V,Visa Inc Class A,2014-11-07,U.S. stocks rise on Fed implications from soft jobs data; Dow up 0.11% 
V,Visa Inc Class A,2014-11-05,U.S. stocks rise on jobs data  election results; Dow gains 0.58% 
V,Visa Inc Class A,2014-11-03,MasterCard  RBC to test if the heart is always true  for payments at least
V,Visa Inc Class A,2014-10-30,Wall St. up on GDP  earnings; fund year-end lifts winners
V,Visa Inc Class A,2014-10-30,U.S. stocks rise on robust GDP report; Dow up 1.01% 
V,Visa Inc Class A,2014-10-30,MasterCard profit beats driven by international business
V,Visa Inc Class A,2014-10-29,Wal-Mart and allies in face-off with Apple Pay over mobile payments
V,Visa Inc Class A,2015-01-29,Visa reports better-than-expected profit
V,Visa Inc Class A,2015-01-29,Wall Street finishes higher in afternoon rally as oil gains 
V,Visa Inc Class A,2015-01-27,American Express plans to start operations in Cuba
V,Visa Inc Class A,2015-01-23,MasterCard to allow transactions in Cuba using U.S.: issued cards
V,Visa Inc Class A,2015-01-20,Supreme Court rejects challenge to debit card 'swipe fees' rules
V,Visa Inc Class A,2015-01-02,U.S. stocks mixed at close of trade
V,Visa Inc Class A,2014-12-27,Kiev  rebels exchange POWs; trains  buses to Crimea suspended
V,Visa Inc Class A,2014-12-24,United States stocks mixed at close of trade
V,Visa Inc Class A,2014-11-25,U.S. stocks mixed on GDP  consumer confidence reports; Dow dips 0.02% 
V,Visa Inc Class A,2014-11-21,Visa sees Visa Europe option now costing more than $10 billion
V,Visa Inc Class A,2015-03-02,Costco ties up with Citigroup  Visa for co-branded credit cards
V,Visa Inc Class A,2015-02-24,Visa Europe plans credit card-cloaking that could pave way for Apple Pay
V,Visa Inc Class A,2015-02-18,Samsung to buy mobile payment service provider LoopPay
V,Visa Inc Class A,2015-02-13,U.S. stocks higher at close of trade
V,Visa Inc Class A,2015-02-10,U.S. stocks higher at close of trade
V,Visa Inc Class A,2015-02-06,U.S. stocks lower at close of trade
V,Visa Inc Class A,2015-02-05,U.S. stocks higher at close of trade
V,Visa Inc Class A,2015-02-04,U.S. stocks mixed at close of trade
V,Visa Inc Class A,2015-01-30,U.S. stocks lower at close of trade
V,Visa Inc Class A,2015-01-30,MasterCard profit beats expectations as customers spend more
V,Visa Inc Class A,2015-04-06,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.66%
V,Visa Inc Class A,2015-03-20,Many U.S. boards lack vision  just tick boxes in search for women directors
V,Visa Inc Class A,2015-03-19,Stocks on U.S. equities markets mixed one day after broad rally
V,Visa Inc Class A,2015-03-19,Dow Drops 100 Points As Investors Digest Fed's Outlook 
V,Visa Inc Class A,2015-03-17,U.S. stocks mixed at close of trade
V,Visa Inc Class A,2015-03-13,U.S. stocks lower at close of trade
V,Visa Inc Class A,2015-03-10,Fidelity tech fund trounces all rivals without holding Apple
V,Visa Inc Class A,2015-03-06,At long last  Dow gets a taste for Apple
V,Visa Inc Class A,2015-03-02,NASDAQ clears 5 000 barrier  while Dow hits record-high on Monday
V,Visa Inc Class A,2015-03-02,U.S. stocks higher at close of trade
V,Visa Inc Class A,2015-04-27,S&P 500 Hits New Record As Apple Shares Leap 2% 
V,Visa Inc Class A,2015-04-22,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.49%
V,Visa Inc Class A,2015-04-22,U.S. stocks approach record-highs ahead of key Tech earnings reports
V,Visa Inc Class A,2015-04-21,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.47%
V,Visa Inc Class A,2015-04-21,U.S. stocks mixed  as subpar earnings offset possible mega pharma merger
V,Visa Inc Class A,2015-04-15,Target announces $19 million data breach settlement with MasterCard
V,Visa Inc Class A,2015-04-14,Target nears $20 million MasterCard data breach settlement: WSJ
V,Visa Inc Class A,2015-04-13,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.45%
V,Visa Inc Class A,2015-04-08,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.15%
V,Visa Inc Class A,2015-04-08,Apple faces local battles as it prepares global payments push
V,Visa Inc Class A,2015-05-08,Target-MasterCard settlement moves ahead despite U.S. judge's doubts
V,Visa Inc Class A,2015-05-08,MasterCard doubles card numbers in Middle East  Africa
V,Visa Inc Class A,2015-05-07,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.46%
V,Visa Inc Class A,2015-05-06,MasterCard doubles card numbers in Middle East  Africa
V,Visa Inc Class A,2015-05-05,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.79%
V,Visa Inc Class A,2015-05-05,U.S. stocks plunge  as trade deficit reaches highest level since 2008
V,Visa Inc Class A,2015-04-30,U.S. stocks close April on down note  as tech stocks weigh
V,Visa Inc Class A,2015-04-29,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.41%
V,Visa Inc Class A,2015-04-29,Lower costs help MasterCard handily beat profit estimates
V,Visa Inc Class A,2015-04-27,With Nasdaq at records  investors ask what's next for tech
V,Visa Inc Class A,2015-06-17,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.17%
V,Visa Inc Class A,2015-06-10,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.33%
V,Visa Inc Class A,2015-06-10,U.S. stocks snap back  as Germany and Greece move closer to a deal
V,Visa Inc Class A,2015-05-29,U.S. stocks end month on a sour note  as disappointing GDP data weighs
V,Visa Inc Class A,2015-05-29,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.64%
V,Visa Inc Class A,2015-05-28,Visa threatens to ditch FIFA as sponsor dismay mounts
V,Visa Inc Class A,2015-05-26,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 1.04%
V,Visa Inc Class A,2015-05-08,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.49%
V,Visa Inc Class A,2015-05-08,U.S. stocks move broadly higher  as unemployment hits six-year low
V,Visa Inc Class A,2015-05-08,Visa to buy former subsidiary Visa Europe for up to $20 billion: Bloomberg
V,Visa Inc Class A,2015-07-20,PayPal returns to market with $52 billion valuation
V,Visa Inc Class A,2015-07-17,Exclusive: SEC launches civil probe into FIFA bribery case - source
V,Visa Inc Class A,2015-07-15,Labor unions  human rights groups step up calls for FIFA reform
V,Visa Inc Class A,2015-07-10,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.21%
V,Visa Inc Class A,2015-07-02,Asia shares fall led by Shanghai as investors eye safety ahead of Greece
V,Visa Inc Class A,2015-07-02,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.16%
V,Visa Inc Class A,2015-07-01,Visa joins MasterCard  AmEx in ending use for Backpage sex ads
V,Visa Inc Class A,2015-06-30,MasterCard stops allowing charges for Backpage.com sex ads
V,Visa Inc Class A,2015-06-29,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 1.95%
V,Visa Inc Class A,2015-06-19,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.56%
V,Visa Inc Class A,2015-07-29,Higher incentives  strong dollar weigh on MasterCard's revenue
V,Visa Inc Class A,2015-07-24,U.S. stocks extend losing skid to four  in spite of surge from Amazon
V,Visa Inc Class A,2015-07-24,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.92%
V,Visa Inc Class A,2015-07-24,Wall Street slumps as materials  health stocks weigh
