code,company,date,text
DIS,Walt Disney Company,2019-01-08,Stocks - Amazon  Nvidia  Tesla  Disney Gain in Premarket; PG&E Slumps
DIS,Walt Disney Company,2019-01-06,Apple inks deal with Samsung to distribute iTunes shows on TVs
DIS,Walt Disney Company,2019-01-04,Walt Disney Rises 3%
DIS,Walt Disney Company,2019-01-02,Netflix confirms it's named Activision's Neumann as CFO
DIS,Walt Disney Company,2019-01-02,Netflix poaches Activision's Neumann for CFO role
DIS,Walt Disney Company,2019-01-02,Strong New Year's Day pushes 'Aquaman' past $200M at home
DIS,Walt Disney Company,2018-12-31,Merck  Pfizer top Dow 2018 standings; Goldman Sachs slides to the bottom
DIS,Walt Disney Company,2019-01-17,Netflix Stock Slumps on Mixed Results  Guidance Worries
DIS,Walt Disney Company,2019-01-17,BritBox streaming service grows by catering to U.S. women over 45
DIS,Walt Disney Company,2019-01-17,BBBs Are Back in Style as `Fallen Angels' Freakout Fades Away
DIS,Walt Disney Company,2019-01-16,ABC documentary on Theranos features ex-CEO deposition tapes
DIS,Walt Disney Company,2019-01-15,Netflix raises prices for U.S. subscribers
DIS,Walt Disney Company,2019-01-15,Ex-employee of proxy solicitor Georgeson convicted of fraud
DIS,Walt Disney Company,2019-01-14,NBCUniversal to launch streaming service in 2020
DIS,Walt Disney Company,2019-01-12,R. Kelly's attorney denies abuse allegations in documentary
DIS,Walt Disney Company,2019-01-11,Disney CEO stock award worth as much as $149.6 million in 2018
DIS,Walt Disney Company,2019-01-11,Disney nominates CVS Caremark's Rice to its board
DIS,Walt Disney Company,2019-01-27,Comedian Roseanne  shunned since racist tweet  visits Israel
DIS,Walt Disney Company,2019-01-23,Hulu cuts price of most popular plan by 25 percent
DIS,Walt Disney Company,2019-01-23,Comcast tops profit forecasts as broadband business grows
DIS,Walt Disney Company,2019-01-22,'Black Panther' leads popular films in Oscars best picture pack
DIS,Walt Disney Company,2019-01-22,Viacom will buy Pluto TV streaming service for $340 million
DIS,Walt Disney Company,2019-01-22,History-making Oscar nominations leave top prize up for grabs
DIS,Walt Disney Company,2019-01-22,Bull Market's Trillion-Dollar Dividend Ride Comes Back to Earth
DIS,Walt Disney Company,2019-01-19,3 Things Under the Radar This Week
DIS,Walt Disney Company,2019-01-18,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.38%
DIS,Walt Disney Company,2019-01-17,Netflix forecast misses Wall Street view  shares dip
DIS,Walt Disney Company,2019-02-05,Oscars show to go hostless for only second time
DIS,Walt Disney Company,2019-02-05,Stocks Active After Hours: Disney  Snap  Skyworks  Spirit Air  Tableau
DIS,Walt Disney Company,2019-02-05,Day Ahead: Top 3 Things to Watch
DIS,Walt Disney Company,2019-02-05,Disney Shares up as Earnings Beat  Helped by Theme Parks  TV
DIS,Walt Disney Company,2019-02-05,Stocks - U.S. Futures Rise After Alphabet Earnings  Upbeat Euro Zone Data
DIS,Walt Disney Company,2019-02-05,Top 5 Things to Know in The Market on Tuesday
DIS,Walt Disney Company,2019-02-03,Economic Calendar - Top 5 Things to Watch This Week
DIS,Walt Disney Company,2019-01-31,Superhero creator Stan Lee honored in Hollywood
DIS,Walt Disney Company,2019-01-30,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.77%
DIS,Walt Disney Company,2019-01-27,'Black Panther' takes top SAG awards prize  elevating Oscar chances
DIS,Walt Disney Company,2019-02-12,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.49%
DIS,Walt Disney Company,2019-02-11,WarnerMedia talks late-2019 streaming plans
DIS,Walt Disney Company,2019-02-11,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.21%
DIS,Walt Disney Company,2019-02-11,Marvel to make four animated superhero series for Hulu
DIS,Walt Disney Company,2019-02-06,Stocks - Dow Ends Three-Day Winning Streak as Video Game Stocks Slump
DIS,Walt Disney Company,2019-02-06,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.08%
DIS,Walt Disney Company,2019-02-06,Stocks - Wall Street Flat After GM Earnings
DIS,Walt Disney Company,2019-02-06,Stocks - Snap Soars in Premarket  Electronic Arts  Take-Two  Spotify Plunge
DIS,Walt Disney Company,2019-02-06,Stocks - U.S. Futures Inch Down Ahead of GM Earnings
DIS,Walt Disney Company,2019-02-05,ABC and parks boost Disney profit above forecasts
DIS,Walt Disney Company,2019-02-25,U.S. TV audience for Oscars jumps  hostless show earns praise
DIS,Walt Disney Company,2019-02-25,Universal's 'Green Book' beats Netflix entry for top film prize
DIS,Walt Disney Company,2019-02-22,Fox cuts Smollett's character from 'Empire' after arrest
DIS,Walt Disney Company,2019-02-21,Sports betting media startup The Action Network raises $17.5 million
DIS,Walt Disney Company,2019-02-20,Fox Shares Hit New Highs - Maybe too High
DIS,Walt Disney Company,2019-02-19,'Green Book' enjoys biggest Oscar nominations bounce at box office
DIS,Walt Disney Company,2019-02-19,Want to win an Oscar? Spend millions on the film campaign trail
DIS,Walt Disney Company,2019-02-14,CBS misses on profit  revenue but network hits streaming subscribers milestone
DIS,Walt Disney Company,2019-02-14,Six Flags Takes Theme Park Stocks for a Midday Ride
DIS,Walt Disney Company,2019-02-13,Golf: Woods honored as Genesis Open granted 'elevated status'
DIS,Walt Disney Company,2019-03-04,Disney cuts $13.5M in CEO Iger's compensation around Fox deal
DIS,Walt Disney Company,2019-03-04,AT&T restructures WarnerMedia to gird for Netflix fight: memo
DIS,Walt Disney Company,2019-03-03,Disney Wants More Control Over Hulu
DIS,Walt Disney Company,2019-02-28,Disney bets on a new planet to wow 'Star Wars' fans at U.S. parks
DIS,Walt Disney Company,2019-02-28,Stocks - JC Penney Soars in Premarket  AB Inbev Surges  Fitbit  Celgene Plunge
DIS,Walt Disney Company,2019-02-27,Stocks Moving After Hours: Fitbit  HP  Hostess  Monster Beverage  Square
DIS,Walt Disney Company,2019-02-27,Disney in talks with AT&T to buy WarnerMedia's Hulu stake: Variety
DIS,Walt Disney Company,2019-02-27,'Captain Marvel' stars roll out female-led action flick in London
DIS,Walt Disney Company,2019-02-27,Disney agrees to sell Fox Sports in Brazil to win antitrust nod
DIS,Walt Disney Company,2019-02-25,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.23%
DIS,Walt Disney Company,2019-03-07,Want to Ride the Millennium Falcon at Disney’s Star Wars Attraction? May the Timed Ticket Force Be With You
DIS,Walt Disney Company,2019-03-07,Confirmed: Disney Will Empty Its ‘Vault’—Eventually—for Its Forthcoming Streaming Video Service
DIS,Walt Disney Company,2019-03-07,"3 Ways Disney Theme Parks Will Keep ""Star Wars"" Crowds in Check"
DIS,Walt Disney Company,2019-03-07,Disney unveils opening dates  reservation plan for 'Star Wars' expansion
DIS,Walt Disney Company,2019-03-07,Could Disney Give New Life to Marvel Heroes Canceled by Netflix?
DIS,Walt Disney Company,2019-03-07,Key Words: Disney heiress: Jesus Christ himself doesn’t deserve this much money
DIS,Walt Disney Company,2019-03-07,Disney sets opening dates for its new ‘Star Wars’ attractions 
DIS,Walt Disney Company,2019-03-07,Disney Sets Opening Dates for Star Wars: Galaxy’s Edge
DIS,Walt Disney Company,2019-03-07,Disney sets May opening for 'Star Wars' park attraction
DIS,Walt Disney Company,2019-03-07,Disney holders back to approving executive pay at annual meeting
DIS,Walt Disney Company,2019-03-12,Is Disney World Too Expensive Now?
DIS,Walt Disney Company,2019-03-12,The Walt Disney Company Commits $1 Million to the National Recreation and Park Association to Support Play Spaces Nationwide
DIS,Walt Disney Company,2019-03-12,Stocks - S&P and Nasdaq Rise on Inflation Numbers  Boeing Drags on Dow
DIS,Walt Disney Company,2019-03-12,S&P downgrades Disney by one notch to A ahead of Fox deal
DIS,Walt Disney Company,2019-03-12,Disney  Fox set March 20 closing for $71B media-asset deal
DIS,Walt Disney Company,2019-03-12,S&P downgrades Disney to A from A-plus with stable outlook
DIS,Walt Disney Company,2019-03-11,"Stock Market News: Boeing Falls on Crash Fears; Disney Celebrates ""Captain Marvel"""
DIS,Walt Disney Company,2019-03-09,Disney World Rivals Get Ready for Star Wars Land
DIS,Walt Disney Company,2019-03-08,3 Takeaway's From Disney's Annual Shareholder Meeting
DIS,Walt Disney Company,2019-03-08,Disney again extends Fox America notes exchange offer
DIS,Walt Disney Company,2019-03-06,Do Disney Bulls Have It All Wrong?
DIS,Walt Disney Company,2019-03-06,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.52%
DIS,Walt Disney Company,2019-03-06,Disney's Acquisition of Fox Is in the Final Innings
DIS,Walt Disney Company,2019-03-06,Disney streaming service could amass 160 million subscribers  J.P. Morgan says
DIS,Walt Disney Company,2019-03-06,Disney's streaming service will rival Netflix with 160 million subscribers  JP Morgan says
DIS,Walt Disney Company,2019-03-05,Disney chooses Warner vet to lead TV operations after Fox deal
DIS,Walt Disney Company,2019-03-05,3 Ways Star Wars Will Lift Disney Stock in 2019
DIS,Walt Disney Company,2019-03-04,Disney names Fox's Ahuja to new role at TV group
DIS,Walt Disney Company,2019-03-04,Disney Cuts Iger’s Future Compensation by $13.5 Million a Year
DIS,Walt Disney Company,2019-03-04,Is Disney's ESPN+ Worth Subscribing to?
DIS,Walt Disney Company,2019-03-18,Disney  Fox set adjustment multiple for deal's share distribution
DIS,Walt Disney Company,2019-03-18,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.25%
DIS,Walt Disney Company,2019-03-18,Disney exchange offers for Fox America notes expire
DIS,Walt Disney Company,2019-03-18,Boeing and Disney bar Dow from participating in early stock-market rise
DIS,Walt Disney Company,2019-03-18,Stocks -  Worldpay  Deutsche Rise in Pre-market; Boeing  Walt Disney Fall
DIS,Walt Disney Company,2019-03-18,Stocks - U.S. Futures Mixed as Trade Summit Reportedly Postponed to June
DIS,Walt Disney Company,2019-03-17,Disney World's New Price Increase Makes Sense
DIS,Walt Disney Company,2019-03-15,Disney announces Fox consideration election results; shares -1.2%
DIS,Walt Disney Company,2019-03-15,Disney Rehires Disgraced ‘Guardians’ Writer-Director James Gunn
DIS,Walt Disney Company,2019-03-14,With ‘Avengers: Endgame’ Trailer  Disney Starts Saying Goodbye to Its $5 Billion Franchise
DIS,Walt Disney Company,2019-03-20,Disney Moves From Behemoth to Colossus With Closing of Fox Deal
DIS,Walt Disney Company,2019-03-19,After-Hours News: Disney Prepares to Close on Fox Deal; Tencent Music Reports Earnings
DIS,Walt Disney Company,2019-03-19,Disney  Fox set merger consideration value for Fox stock
DIS,Walt Disney Company,2019-03-19,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.10%
DIS,Walt Disney Company,2019-03-19,Disney Is Ready to Be Crazy Like a Fox
DIS,Walt Disney Company,2019-03-19,In China  Disney Discovers the Magic
DIS,Walt Disney Company,2019-03-19,Did Disney Score a TKO With Its ESPN-UFC Partnership?
DIS,Walt Disney Company,2019-03-19,Murdoch's new Fox debuts on Nasdaq  names ex-Speaker Paul Ryan to board
DIS,Walt Disney Company,2019-03-19,Netflix says it will not join Apple TV service
DIS,Walt Disney Company,2019-03-18,ESPN's digital service to be exclusive UFC pay-per-view provider in U.S.
DIS,Walt Disney Company,2019-03-21,Comcast to launch streaming video service for internet customers
DIS,Walt Disney Company,2019-03-21,Disney Is Building a Box Office Death Star
DIS,Walt Disney Company,2019-03-21,LA Times: Disney likely to fire 3 000 in Fox combination
DIS,Walt Disney Company,2019-03-20,As Disney and Fox Merge  Netflix Stock Shoots Up 5%. Don’t Be Surprised—‘Stranger Things’ Has Happened
DIS,Walt Disney Company,2019-03-20,Disney's deal for Fox will be successful if it convinces investors to value it like Netflix
DIS,Walt Disney Company,2019-03-20,Now That Disney Closed Fox Deal  Expect Thousands of Pink Slips
DIS,Walt Disney Company,2019-03-20,Disney closes $71 billion acquisition of Twenty-First Century Fox's assets
DIS,Walt Disney Company,2019-03-20,Read the memo Disney CEO Bob Iger sent to employees after closing the $71 billion Fox deal
DIS,Walt Disney Company,2019-03-20,Disney closes on $71B Fox deal  launching new era for both
DIS,Walt Disney Company,2019-03-20,Stocks - U.S. Futures Muted Ahead of Fed Decision
DIS,Walt Disney Company,2009-07-08,ANALYSIS-At Sun Valley  sun might set on moguls
DIS,Walt Disney Company,2009-06-25,UPDATE 1-Expansion deal reached on Hong Kong Disneyland -source
DIS,Walt Disney Company,2009-06-12,UPDATE 2-Setanta in talks with potential investor-source
DIS,Walt Disney Company,2009-06-11,UPDATE 2-Disney's ESPN says no current plan to buy Setanta
DIS,Walt Disney Company,2009-02-04,Asian Markets Fall For The First Time In Three Days
DIS,Walt Disney Company,2009-01-07,Disney  Shanghai complete talks on theme park -paper
DIS,Walt Disney Company,2009-08-31,US STOCKS-Wall St skids on China concerns; oil  banks weigh
DIS,Walt Disney Company,2009-08-31,US STOCKS-Wall St slips after China sell-off; banks  oil drag
DIS,Walt Disney Company,2009-08-31,US STOCKS-Wall St slides as China equities  financials weigh
DIS,Walt Disney Company,2009-08-10,Israel's Cellcom in non-binding bid for rival MIRS
DIS,Walt Disney Company,2009-07-20,US STOCKS-Wall St leaps on CIT aid; Texas Instruments off late
DIS,Walt Disney Company,2009-07-20,US STOCKS-CIT rescue  upgrades push S&P 500 to 8-month high
DIS,Walt Disney Company,2009-07-20,US STOCKS-CIT rescue bid  corp earnings lift Wall St
DIS,Walt Disney Company,2009-07-20,US STOCKS-Wall St rises on CIT deal  analysts' upgrades
DIS,Walt Disney Company,2009-07-16,US STOCKS-Wall St flat as Disney upgrade offsets financials
DIS,Walt Disney Company,2009-07-09,REFILE-ANALYSIS-At Sun Valley  sun might set on moguls
DIS,Walt Disney Company,2009-10-27,HK  Shanghai shares at multi-week lows; developers fall
DIS,Walt Disney Company,2009-10-27,HK  Shanghai shares fall on weak U.S. market
DIS,Walt Disney Company,2009-10-05,RPT-FEATURE-Big in Japan  but could America love Moomin?
DIS,Walt Disney Company,2009-10-02,ANALYSIS-Comics could go mass market with Disney-Marvel
DIS,Walt Disney Company,2009-09-10,DEALTALK-Rallying stock markets help accelerate M&A plans
DIS,Walt Disney Company,2009-09-08,US STOCKS-Wall St ends up on M&A hopes  strong commodities
DIS,Walt Disney Company,2009-09-08,US STOCKS-Wall St closes up on M&A hopes  strong commodities
DIS,Walt Disney Company,2009-09-08,US STOCKS-Energy shares  M&A activity spur gains
DIS,Walt Disney Company,2009-09-08,US STOCKS-Higher commodities  M&A optimism lift Wall St
DIS,Walt Disney Company,2009-08-31,US STOCKS-Wall St slips on China sell-off; energy  banks slide
DIS,Walt Disney Company,2011-05-10,US STOCKS-Futures gain after strong Chinese data
DIS,Walt Disney Company,2011-05-10,US STOCKS-Futures rise on strong Chinese data
DIS,Walt Disney Company,2011-05-09,CORRECTED - US STOCKS-Futures rise with commodities  euro eyed
DIS,Walt Disney Company,2011-05-09,US STOCKS-Futures rise with commodities  euro eyed
DIS,Walt Disney Company,2011-04-06,Nikkei at 1-wk closing low  concerns over output grow
DIS,Walt Disney Company,2011-04-05,Nikkei extends losses as post-quake rebound fades
DIS,Walt Disney Company,2011-02-09,U.S. stocks decline ahead of Bernanke; Dow Jones sheds 0.03%
DIS,Walt Disney Company,2011-02-08,Euro stocks mixed with earnings in focus; DAX up 0.23%
DIS,Walt Disney Company,2010-08-10,Europe stocks and U.S. futures down; DAX slips 0.60%
DIS,Walt Disney Company,2009-10-27,UPDATE 2-Delta Lloyd's 1.2 bln euro IPO fully covered
DIS,Walt Disney Company,2011-08-09,US STOCKS-Futures rebound from plunge  Fed statement due
DIS,Walt Disney Company,2011-07-22,US STOCKS-Futures flat as Caterpillar earns offset Greece
DIS,Walt Disney Company,2011-05-11,GLOBAL MARKETS-Euro slips on debt jitters  data hits oil
DIS,Walt Disney Company,2011-05-11,GLOBAL MARKETS-Euro slips on debt jitters  oil falls
DIS,Walt Disney Company,2011-05-11,US STOCKS-Wall St falls  weighed by energy stocks  Disney
DIS,Walt Disney Company,2011-05-11,U.S. stock futures gain as Macy’s jumps; Dow adds 0.1%
DIS,Walt Disney Company,2011-05-11,US STOCKS-Futures rise as China's economy cools
DIS,Walt Disney Company,2011-05-10,US STOCKS-Utilities advance market as leadership shifts
DIS,Walt Disney Company,2011-05-10,US STOCKS-Wall St rises on China data  sector leaders shift
DIS,Walt Disney Company,2011-05-10,US STOCKS-Wall St set to rise after strong Chinese data
DIS,Walt Disney Company,2011-11-11,U.S. stocks post healthy gains in afternoon trade; Dow up 2.3%
DIS,Walt Disney Company,2011-11-10,U.S. stocks rise as risk sentiment recovers; Dow Jones up 0.86%
DIS,Walt Disney Company,2011-11-10,U.S. futures rise after Italian bond auction; Dow Jones up 1%
DIS,Walt Disney Company,2011-10-31,U.S. futures lower in risk-off trade; Dow Jones down 0.78%
DIS,Walt Disney Company,2011-10-05,US STOCKS-Wall Street flat  US data tops expectations
DIS,Walt Disney Company,2011-10-05,U.S. futures rise on euro zone hopes; Dow Jones up 0.13%
DIS,Walt Disney Company,2011-08-12,U.S. stocks climb in mid-day trade; Dow up 1.2%
DIS,Walt Disney Company,2011-08-10,US STOCKS-Banks drag Wall Street lower on Europe debt
DIS,Walt Disney Company,2011-08-10,U.S. futures sharply lower as Fed rally short-lived; Dow drops 1.5%
DIS,Walt Disney Company,2011-08-09,U.S. stock futures rebound with FOMC in focus; Dow up 1%
DIS,Walt Disney Company,2012-08-07,U.S. futures drift higher; Dow Jones up 0.22%
DIS,Walt Disney Company,2012-07-27,U.S. stocks soar on talk of global monetary stimulus; Dow up 1.46%
DIS,Walt Disney Company,2012-05-09,U.S. stocks sharply lower  focus on Greece; Dow Jones down 0.82%
DIS,Walt Disney Company,2012-05-07,U.S. futures lower after European elections; Dow Jones down 0.49%
DIS,Walt Disney Company,2012-03-30,U.S. stocks gain on consumer data; Dow up 0.50%
DIS,Walt Disney Company,2012-02-27,U.S. stocks lower on oil prices  E.Z. worries; Dow Jones down 0.64%
DIS,Walt Disney Company,2012-02-08,U.S. futures edge higher amid Greece hopes; Dow Jones up 0.15%
DIS,Walt Disney Company,2012-01-06,U.S. stocks dip as market shrugs off jobs report; Dow down 0.45%
DIS,Walt Disney Company,2011-12-23,U.S. stocks rise on housing data; Dow up 1.02%
DIS,Walt Disney Company,2011-11-16,U.S. futures lower amid E.Z. debt fears; Dow Jones down 0.71%
DIS,Walt Disney Company,2012-11-08,U.S. futures edge higher  eyes on data; Dow Jones up 0.18%
DIS,Walt Disney Company,2012-11-02,U.S. stocks drop on jobs report  electoral uncertainty  Dow falls 1.05%
DIS,Walt Disney Company,2012-11-01,Wall Street surges into close on strong economic data: Dow jumps 1.04%
DIS,Walt Disney Company,2012-11-01,U.S. stocks rise on upbeat employment data; Dow Jones up 0.49%
DIS,Walt Disney Company,2012-11-01,U.S. futures steady ahead of data; Dow Jones up 0.02%
DIS,Walt Disney Company,2012-08-29,U.S. stocks gain on U.S. GDP data  Fed Beige Book  Dow up 0.03%
DIS,Walt Disney Company,2012-08-10,U.S. stocks end up on talk of Fed easing; Dow up 0.32%
DIS,Walt Disney Company,2012-08-08,U.S. stocks close mixed on stimulus hopes  earnings; Dow up 0.05%
DIS,Walt Disney Company,2012-08-08,U.S. stocks lower  stimulus hopes persist; Dow Jones down 0.18%
DIS,Walt Disney Company,2012-08-08,U.S. futures edge lower  stimulus hopes linger; Dow Jones down 0.24%
DIS,Walt Disney Company,2013-01-07,U.S. stocks dip as investors brace for earnings  Dow falls 0.38%
DIS,Walt Disney Company,2013-01-04,U.S. stocks rise on jobs  service-sector data  Dow gains 0.33%
DIS,Walt Disney Company,2012-12-21,U.S. stocks drop as fiscal cliff progress hits snag  Dow loses 0.91%
DIS,Walt Disney Company,2012-12-20, U.S. stocks gain on data  hopes for budget deal  Dow gains 0.45%
DIS,Walt Disney Company,2012-12-14,U.S. stocks drop as budgetary impasse drags on  Dow slides 0.27%
DIS,Walt Disney Company,2012-12-05,U.S. stocks mixed  eyes on ISM report; Dow Jones up 0.31%
DIS,Walt Disney Company,2012-12-05,U.S. futures higher ahead of data; Dow Jones up 0.36%
DIS,Walt Disney Company,2012-11-09,U.S. stocks gain on consumer data  fiscal fears weigh  Dow rises 0.03%
DIS,Walt Disney Company,2012-11-08,Wall Street plunges again on fiscal cliff worries; Dow down 0.94%
DIS,Walt Disney Company,2012-11-08,U.S. stocks rise on strong data; Dow Jones up 0.30%
DIS,Walt Disney Company,2013-03-20,U.S. stocks gain as Fed says policy to stay loose; Dow rises 0.39%
DIS,Walt Disney Company,2013-03-19,U.S. stocks steady as market looks past Cyprus jitters; Dow gains 0.03%
DIS,Walt Disney Company,2013-03-18,U.S. stocks fall on Cyprus bank deposit tax; Dow dips 0.43%
DIS,Walt Disney Company,2013-03-08,U.S. stocks extend gains on bullish jobless data; Dow rises 0.47%
DIS,Walt Disney Company,2013-03-01,U.S. stocks gain on data  market brushes off fiscal woes; Dow up 0.25%
DIS,Walt Disney Company,2013-02-15,U.S. stocks end flat on soft industrial production data; Dow gains 0.06%
DIS,Walt Disney Company,2013-02-06,U.S. stocks lower as sentiment wanes; Dow Jones down 0.33% 
DIS,Walt Disney Company,2013-01-29,U.S. stocks gain on earnings  talk of Fed staying loose; Dow up 0.52%
DIS,Walt Disney Company,2013-01-23,U.S. stocks gain on earnings  debt ceiling vote; Dow gains 0.49%
DIS,Walt Disney Company,2013-01-17,U.S. stocks rise on solid housing and employment data; Dow gains 0.63%
DIS,Walt Disney Company,2013-05-08,U.S. stocks open lower in quiet trade; Dow Jones down 0.18% 
DIS,Walt Disney Company,2013-05-08,U.S. futures steady after Chinese data; Dow Jones up 0.09% 
DIS,Walt Disney Company,2013-05-07,U.S. stocks higher  earnings still eyed; Dow Jones up 0.24% 
DIS,Walt Disney Company,2013-05-01,U.S stocks ignore Fed and dive on weak data; Dow loses 0.94%
DIS,Walt Disney Company,2013-04-29,U.S. stocks open higher  eyes on Fed stimulus; Dow Jones up 0.09% 
DIS,Walt Disney Company,2013-04-16,U.S stocks rally on housing data  earnings; Dow gains 1.08%
DIS,Walt Disney Company,2013-04-15,U.S stocks drop on data  Boston explosions fuel selloff; Dow slips 1.79%
DIS,Walt Disney Company,2013-04-09,U.S. stocks moderately higher in subdued trade; Dow Jones up 0.06% 
DIS,Walt Disney Company,2013-04-05,U.S. stocks open sharply lower after jobs data; Dow Jones tumbles 1.02%
DIS,Walt Disney Company,2013-04-05,U.S. futures lower ahead of jobs report; Dow Jones down 0.49% 
DIS,Walt Disney Company,2014-03-25,U.S. futures rise ahead of data; Dow Jones up 0.35%
DIS,Walt Disney Company,2013-07-11,U.S stocks hit record highs on Bernanke comments; Dow rises 1.11%
DIS,Walt Disney Company,2013-07-02,U.S. stocks open mixed  eyes on data; Dow Jones up 0.12% 
DIS,Walt Disney Company,2013-07-02,U.S. futures higher ahead of data; Dow Jones up 0.31% 
DIS,Walt Disney Company,2013-06-20,U.S stocks nosedive as data points to end of stimulus; Dow drops 2.34%
DIS,Walt Disney Company,2013-06-10,U.S stocks end flat in quiet session; Dow down 0.06%
DIS,Walt Disney Company,2013-06-07,U.S. stocks soar on jobs report  Fed expectations; Dow up 1.38%
DIS,Walt Disney Company,2013-05-30,U.S stocks rise on talk of stimulus staying in play; Dow gains 0.14%
DIS,Walt Disney Company,2013-05-28, U.S stocks end higher on surging confidence data; Dow gains 0.69% 
DIS,Walt Disney Company,2013-05-16,U.S stocks dip on Fed comments  weak data; Dow falls 0.28%
DIS,Walt Disney Company,2014-05-02,U.S. stocks slip on Ukraine unease; Dow ends down 0.28%
DIS,Walt Disney Company,2014-04-30,U.S. stocks gain on Fed language  brush off data; Dow ends up 0.28%
DIS,Walt Disney Company,2014-04-25,U.S. stocks fall on Ukraine fears; Dow ends down 0.85%
DIS,Walt Disney Company,2014-04-21,U.S. stocks rise on earnings  data; Dow gains 0.25% 
DIS,Walt Disney Company,2014-04-15,U.S. stocks open higher after data  earnings; Dow Jones up 0.30%
DIS,Walt Disney Company,2014-04-15,U.S. futures hold steady  fresh earnings ahead; Dow Jones down 0.10%
DIS,Walt Disney Company,2014-04-11,Megaupload Sued For Copyright Infringement  Again
DIS,Walt Disney Company,2014-04-10,U.S. stocks hammered by tech selloff; Dow plummets 1.62% 
DIS,Walt Disney Company,2014-04-01,U.S. stocks gain on manufacturing report; Dow gains 0.46%    
DIS,Walt Disney Company,2014-03-25,U.S. stocks open higher on home prices report; Dow Jones up 0.70%
DIS,Walt Disney Company,2014-05-23,U.S. stocks rise on cheery new homes sales data; Dow up 0.38%
DIS,Walt Disney Company,2014-05-20,U.S. stocks fall on Plosser comments  retailer earnings; Dow dips 0.83%
DIS,Walt Disney Company,2014-05-14,U.S. stocks dip ahead of inflation  output data; Dow falls 0.61%
DIS,Walt Disney Company,2014-05-08,U.S. stocks end mixed to lower on earnings; Dow rises 0.20%
DIS,Walt Disney Company,2014-05-07,U.S. stocks gain on Putin comments  Yellen speech; Dow gains 0.72%
DIS,Walt Disney Company,2014-05-07,U.S. stocks open higher with eyes on Yellen  Ukraine; Dow Jones up 0.38%
DIS,Walt Disney Company,2014-05-07,U.S. futures steady ahead of Yellen testimony; Dow Jones down 0.04%
DIS,Walt Disney Company,2014-05-06,U.S. stocks drop after trade data  earnings ahead; Dow Jones down 0.45%
DIS,Walt Disney Company,2014-05-06,U.S. futures edge higher ahead of trade data; Dow Jones up 0.11%
DIS,Walt Disney Company,2014-05-05,U.S. stocks gain on service sector report; Dow ends up 0.11%
DIS,Walt Disney Company,2014-07-28,U.S. stocks come off earlier lows; Dow gains 0.13%
DIS,Walt Disney Company,2014-07-24,U.S. stocks falter on earnings  data; Dow falls 0.02%
DIS,Walt Disney Company,2014-07-15,U.S. mixed on valuation concerns  bank earnings; Dow rises 0.03%
